filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.07359v1_Seeing Right but Saying Wrong Inter- and Intra-Lay.pdf,Seeing Right but Saying Wrong: Inter- and Intra-Layer Refinement in MLLMs,"Shezheng Song, Shasha Li, Jie Yu",Not found,Not found,"Multimodal Language Models, Attention Mechanism, Inference Quality, Dual-Perspective Decoding","This paper addresses the internal inconsistency in Multimodal Large Language Models (MLLMs), where deeper layers attend to correct visual regions but final predictions are misled by noisy attention from earlier layers. The authors propose DualPD, a dual-perspective decoding refinement strategy that enhances the model's visual understanding without additional training.",11.94,Qwen2.5-3B,Apple M1 (Metal)
2601.07364v1_On the universal definition of intelligence.pdf,On the universal definition of intelligence,Joseph Chen,,1910.08733,"intelligence, human, AI, comparison, predictive ability, creativity, learning","This paper proposes a universal definition of intelligence to enable fair and consistent comparison of human and artificial intelligence, addressing the anthropocentric nature of existing definitions.",13.14,Qwen2.5-3B,Apple M1 (Metal)
2601.07372v1_Conditional Memory via Scalable Lookup A New Axis .pdf,Conditional Memory via Scalable Lookup: A New Axis of Sparsity for Large Language Models,"Xin Cheng, Wangding Zeng, Damai Dai, Qinyu Chen, Bingxuan Wang, Zhenda Xie, Kezhao Huang, Xingkai Yu, Zhewen Hao, Yukun Li, Han Zhang, Huishuai Zhang, Dongyan Zhao, Wenfeng Liang",Not found,2601.07372,"Conditional Memory, Sparsity, Large Language Models, Transformers, Mixture-of-Experts, Engram, Lookup","This paper introduces conditional memory as a complementary sparsity axis for large language models, instantiated via Engram. By formulating the Sparsity Allocation problem, the authors uncover a U-shaped scaling law that optimizes the trade-off between neural computation and static memory. Engram, a module that modernizes classic N-gram embedding for O(1) lookup, is scaled to 27B parameters, achieving superior performance over a strictly iso-parameter and iso-FLOPs MoE baseline. The paper demonstrates significant gains in general reasoning and code/math domains, and provides mechanistic analyses and infrastructure-aware efficiency insights.",13.26,Qwen2.5-3B,Apple M1 (Metal)
2601.07376v1_OpenTinker Separating Concerns in Agentic Reinforc.pdf,OpenTinker: Separating Concerns in Agentic Reinforcement Learning,"Siqi Zhu, Jiaxuan You",Not found,2601.07376v1,"Reinforcement Learning, Large Language Models, Agent Interaction, Decoupling","OpenTinker introduces an infrastructure for reinforcement learning of large language model agents, focusing on separating concerns across algorithm design, execution, and agent-environment interaction. It decomposes agentic learning systems into lightweight, composable components and delegates inference and training to a managed execution runtime.",12.07,Qwen2.5-3B,Apple M1 (Metal)
2601.07377v1_Learning Dynamic Collaborative Network for Semi-su.pdf,Learning Dynamic Collaborative Network for Semi-supervised 3D Vessel Segmentation,"Jiao Xu, Xin Chen",,,"3D vessel segmentation, semi-supervised learning, dynamic collaborative network, adversarial supervision, multi-view integration","This paper presents a dynamic collaborative network (DiCo) for semi-supervised 3D vessel segmentation, addressing the challenges of scarce labeled data and complex vessel appearance. DiCo allows dynamic switching of teacher-student roles and incorporates adversarial supervision and multi-view integration to improve segmentation accuracy.",11.19,Qwen2.5-3B,Apple M1 (Metal)
2601.07389v1_On the Non-decoupling of Supervised Fine-tuning an.pdf,On the Non-decoupling of Supervised Fine-tuning and Reinforcement Learning in Post-training,"Xueyan Niuniuxueyan3@huawei.com, Bo Baibaibo8@huawei.com, Wei Hanharvey.hanwei@huawei.com, Weixi Zhangzhangweixi1@huawei.com",Not found,2601.07389,"Supervised Fine-Tuning, Reinforcement Learning, Post-training, Large Language Models, Model Performance, Generalization","This paper investigates the non-decoupling of supervised fine-tuning and reinforcement learning in the post-training of large language models. It proves that decoupling is impossible in either order: SFT-then-RL coupling increases SFT loss under SFT optimality, and RL-then-SFT coupling lowers the reward achieved by RL. Experiments on Qwen3-0.6B confirm the predicted degradation, showing that SFT and RL cannot be separated without loss of prior performance in the post-training pipeline.",13.18,Qwen2.5-3B,Apple M1 (Metal)
2601.07392v1_OceanSAR-2 A Universal Feature Extractor for SAR O.pdf,OceanSAR-2: A Universal Feature Extractor for SAR Ocean Observation,"Alexandre Tuela, Thomas Kerdreux, Quentin Febvre, Alexis Mouche, Antoine Grouazel, Jean-Renaud Miadana, Antoine Audras, Chen Wang, Bertrand Chapron",,,"SAR, Ocean, Self-supervised learning, Sentinel-1, Wave Mode, Feature extraction","Presenting OceanSAR-2, the second generation of the foundation model for SAR-based ocean observation, which enhances performance while reducing training cost through improved SSL training and dynamic data curation strategies. Demonstrates strong transfer performance across downstream tasks including geophysical pattern classification, ocean surface wind vector and significant wave height estimation, and iceberg detection. Releases standardized benchmark datasets for systematic evaluation and advancement of SAR models for ocean applications.",12.45,Qwen2.5-3B,Apple M1 (Metal)
2601.07393v1_Software-Hardware Co-optimization for Modular E2E .pdf,SOFTWARE-HARDWARECO-OPTIMIZATION FORMODULARE2E,"Chengzhi Ji1, Xingfeng Li1, Zhaodong Lv1, Hao Sun2, Pan Liu1, Hao Frank Yang3, Ziyuan Pu1,∗",10.1109/TCYB.2026.3000000,2601.07393,"Modular end-to-end, Closed-Loop Evaluation, Software–Hardware co-optimization, Energy Consumption","This paper proposes a reusable software–hardware co-optimization and closed-loop evaluation framework for ME2E autonomous driving inference, aiming to improve deployability and system-level performance metrics such as safety, comfort, efficiency, latency, and energy consumption.",11.4,Qwen2.5-3B,Apple M1 (Metal)
2601.07395v1_MCP-ITP An Automated Framework for Implicit Tool P.pdf,MCP-ITP: An Automated Framework for Implicit Tool Poisoning in MCP,"Ruiqi Li, Zhiqiang Wang, Y unhao Y ao, Xiang-Y ang Li",,,"Model Context Protocol, Implicit Tool Poisoning, Tool Poisoning Attack, Large Language Models, Security","To standardize interactions between LLM-based agents and their environments, the Model Context Protocol (MCP) was proposed and has since been widely adopted. However, integrating external tools expands the attack surface, exposing agents to tool poisoning attacks. In such attacks, malicious instructions embedded in tool metadata are injected into the agent context during MCP registration phase, thereby manipulating agent behavior. Prior work primarily focuses on explicit tool poisoning or relied on manually crafted poisoned tools. In contrast, we focus on a stealthy variant: implicit tool poisoning, where the poisoned tool itself remains uninvoked. Instead, the instructions embedded in the tool metadata induce the agent to invoke a legitimate but high-privilege tool to perform malicious operations. We propose MCP-ITP, the first automated and adaptive framework for implicit tool poisoning within the MCP ecosystem. MCP-ITP formulates poisoned tool generation as a black-box optimization problem and employs an iterative optimization strategy that leverages feedback from both an evaluation LLM and a detection LLM to maximize Attack Success Rate (ASR) while evading current detection mechanisms. Experimental results on the MCPTox dataset across 12 LLM agents demonstrate that MCP-ITP consistently outperforms the manually crafted baseline, achieving up to 84.2% ASR while suppressing the Malicious Tool Detection Rate (MDR) to as low as 0.3%.",11.98,Qwen2.5-3B,Apple M1 (Metal)
2601.07397v1_Layerwise goal-oriented adaptivity for neural ODEs.pdf,Layerwise goal-oriented adaptivity for neural ODEs: an optimal control perspective,"Michael Hintermuller, Michael Hinze, Denis Korolev",Not found,arXiv:2601.07397v1,"Resnet, neural ODEs, parameter identification/learning, adaptive neural network","In this work, a novel layerwise adaptive construction method for neural network architectures is proposed, based on a goal-oriented dual-weighted residual technique for the optimal control of neural differential equations. This leads to an optimization problem with controls acting as coefficients and a specific loss function, implemented using a DG(0) Galerkin discretization of the neural ODE and steepest descent for optimization. The method is applied to the construction of neural networks for data set classification, with results presented for selected examples from the literature.",11.39,Qwen2.5-3B,Apple M1 (Metal)
2601.07411v1_SCALPEL Selective Capability Ablation via Low-rank.pdf,SCALPEL: Selective Capability Ablation via Low-rank Parameter Editing for Large Language Model Interpretability Analysis,"Zihao Fu, Xufeng Duan, Zhenguang G. Cai",Not found,Not found,"Large language models, interpretability, neural networks, capability ablation, low-rank parameter editing","Large language models have achieved remarkable success across diverse domains, yet their deployment in many applications remains limited by our incomplete understanding of their internal mechanisms. SCALPEL presents a framework that represents capabilities as low-rank parameter subspaces rather than discrete modules, enabling precise capability removal without affecting others.",10.98,Qwen2.5-3B,Apple M1 (Metal)
2601.07422v1_Two Pathways to Truthfulness On the Intrinsic Enco.pdf,Two Pathways to Truthfulness: On the Intrinsic Encoding of LLM Hallucinations,"Wen Luo, Guangyue Peng, Wei Li, Shaohang Wei, Feifan Song, Liang Wang, Nan Yang, Xingxing Zhang, Jing Jin, Furu Wei, Houfeng Wang",Not found,Not found,"large language models, hallucinations, truthfulness, internal representations, attention, token patching, knowledge boundaries, generative systems","Despite their impressive capabilities, large language models (LLMs) frequently generate hallucinations. This paper demonstrates that truthfulness cues arise from two distinct information pathways: a Question-Anchored pathway and an Answer-Anchored pathway. The authors validate and disentangle these pathways through attention knockout and token patching, uncovering notable properties of these mechanisms. They also propose two applications to enhance hallucination detection performance and discuss the implications for more reliable and self-aware generative systems.",11.13,Qwen2.5-3B,Apple M1 (Metal)
