filename,title,authors,doi,arxiv_id,keywords,summary,tps,model,platform
2601.07469v1_Knowledge Distillation for LLM-Based Human Activit.pdf,KNOWLEDGE DISTILLATION FOR LLM-BASED HUMAN ACTIVITY RECOGNITION IN HOMES,"Julien Cumin, Oussama Er-Rahmany, Xi Chen",,arXiv:2601.07469v1,"Human activity recognition, large language models, knowledge distillation, ambient intelligence, smart homes","This paper explores the use of Large Language Models (LLMs) for Human Activity Recognition (HAR) in smart homes, demonstrating that knowledge distillation can fine-tune smaller LLMs to perform nearly as well as larger ones with significantly fewer parameters.",2.94,Phi-4,Apple M1 (Metal)
2601.07470v1_Learning How to Remember A Meta-Cognitive Manageme.pdf,Learning How to Remember: A Meta-Cognitive Management Method for Structured and Transferable Agent Memory,"Sirui Liang, Pengfei Cao, Jian Zhao, Wenhao Teng, Xiangwen Liao, Jun Zhao, Kang Liu",,,"Large language model, memory management, meta-cognitive, memory abstraction, transfer learning, long-horizon decision-making, LLM agents","This paper introduces the Meta-Cognitive Memory Abstraction method (MCMA) to improve memory management in LLM agents, enabling better generalization and transfer across tasks.",3.04,Phi-4,Apple M1 (Metal)
2601.07474v1_Task Prototype-Based Knowledge Retrieval for Multi.pdf,Task Prototype-Based Knowledge Retrieval for Multi-Task Learning from Partially Annotated Data,"Youngmin Oh, Hyung-Il Kim, Jung Uk Kim",,,"Multi-task learning, Prototype-based knowledge retrieval, Partially annotated data, Task associations, Knowledge retrieval transformer","This paper proposes a prototype-based knowledge retrieval framework for robust multi-task learning from partially annotated data, addressing issues of unreliable task associations and negative transfer.",2.75,Phi-4,Apple M1 (Metal)
2601.07475v1_ARCQuant Boosting NVFP4 Quantization with Augmente.pdf,ARCQuant: Boosting NVFP4 Quantization with Augmented Residual Channels for LLMs,"Haoqian Meng, Yilun Luo, Yafei Zhao, Wenyuan Liu, Peng Zhang, Xindian Ma",,,"NVFP4, Quantization, Large Language Models, Post-Training Quantization, Microscaling, GEMM kernels, LLMs, hardware constraints","ARCQuant enhances NVFP4 performance for LLMs by using Augmented Residual Channels, maintaining unified precision and achieving high accuracy with minimal overhead.",3.12,Phi-4,Apple M1 (Metal)
2601.07477v1_JudgeFlow Agentic Workflow Optimization via Block .pdf,JUDGEFLOW: AGENTIC WORKFLOW OPTIMIZATION VIA BLOCK JUDGE,"Zihan Ma, Zhikai Zhao, Chuanbo Hua, Federico Berto, Jinkyoo Park",,,"LLM-based agentic workflows, workflow optimization, evaluation-judge-optimization-update pipeline, block-level diagnostics, mathematical reasoning, code generation","JUDGEFLOW introduces an Evaluation-Judge-Optimization-Update pipeline to optimize LLM-based agentic workflows by capturing fine-grained diagnostic signals, improving sample efficiency, and enhancing interpretability.",2.95,Phi-4,Apple M1 (Metal)
2601.07496v1_Graph Inference Towards ICD Coding.pdf,Graph Inference Towards ICD Coding,Xiaoxiao Deng,,,"transfer learning, graph convolutional network, lightweight attention, ICD code prediction, adversarial domain adaptation","LabGraph, a unified framework, reformulates ICD coding as a graph generation task, enhancing model robustness and generalization through adversarial domain adaptation, graph-based reinforcement learning, and perturbation regularization.",2.67,Phi-4,Apple M1 (Metal)
2601.07514v1_Data-Driven Stochastic VRP Integration of Forecast.pdf,Data-Driven Stochastic VRP: Integration of Forecast Duration into Optimization for Utility Workforce Management,Matteo Garbellia,,2601.07514v1,"Stochastic VRP, Machine Learning, XGBoost, Sub-Gaussian Concentration, Multi-Objective Optimization, Evolutionary Algorithms","This paper integrates machine learning forecasts of intervention durations into a stochastic variant of the Capacitated Vehicle Routing Problem with Time Windows (CVRPTW) using XGBoost, resulting in improved operator utilization and completion rates.",3.77,Phi-4,Apple M1 (Metal)
2601.07516v1_Controlling Multimodal Conversational Agents with .pdf,Controlling Multimodal Conversational Agents with Coverage-Enhanced Latent Actions,"Yongqi Li, Hao Lang, Tieyun Qian, Yongbin Li",,,"Vision-language models, Multimodal conversational agents, Reinforcement learning, Latent action space, Cross-modal projector, Cycle consistency loss","This paper introduces a method to enhance multimodal conversational agents using a compact latent action space for reinforcement learning, addressing challenges in large text token spaces by leveraging both paired image-text and text-only data.",2.85,Phi-4,Apple M1 (Metal)
2601.07518v1_Mon3tr Monocular 3D Telepresence with Pre-built Ga.pdf,Mon3tr: Monocular 3D Telepresence with Pre-built Gaussian Avatars as Amortization,"Fangyu Lin, Yingdong Hu, Zhening Liu, Yufan Zhuang, Zehong Lin, Jun Zhang",,,"Monocular 3D telepresence, 3D Gaussian splatting, animatable avatars, real-time neural rendering","Mon3tr is a novel monocular 3D telepresence framework that integrates 3D Gaussian splatting for parametric human modeling, reducing system complexity and cost while achieving robust performance with low bandwidth.",3.1,Phi-4,Apple M1 (Metal)
2601.07525v1_Thinking Before Constraining A Unified Decoding Fr.pdf,Thinking Before Constraining: A Unified Decoding Framework for Large Language Models,"Ngoc Trinh Hung Nguyen, Alonso Silva, Laith Zumot, Liubov Tupikina, Armen Aghasaryan, Mehwish Alam",,,"Natural generation, Structured generation, Large Language Models, Decoding framework, Trigger tokens, Structured outputs","This paper proposes a unified decoding framework for large language models that combines natural and structured generation, allowing free-form reasoning until specific trigger tokens are generated, then switching to structured generation to ensure reliable outputs.",3.13,Phi-4,Apple M1 (Metal)
2601.07528v1_From RAG to Agentic RAG for Faithful Islamic Quest.pdf,From RAG to Agentic RAG for Faithful Islamic Question Answering,"Gagan Bhatia, Hamdy Mubarak, Mustafa Jarrar, George Mikros, Fadi Zaraket, Mahmoud Alhirthani, Mutaz Al-Khatib, Logan Cochrane, Kareem Darwish, Rashid Yahiaoui, Firoj Alam",,,"Islamic Question Answering, LLMs, RAG, Agentic RAG, Quran, Faithfulness, Hallucination, Abstention, Islamic QA, Grounding, Citation Fidelity","The paper introduces ISLAMIC FAITH QA, a benchmark for Islamic question answering, and develops an agentic Quran-grounding framework to improve answer correctness and robustness in Arabic and English.",3.38,Phi-4,Apple M1 (Metal)
2601.07553v1_VirtualEnv A Platform for Embodied AI Research.pdf,VirtualEnv: A Platform for Embodied AI Research,"Kabir Swain, Sijie Han, Ayush Raina, Jin Zhang, Shuang Li, Michael Stopa, Antonio Torralba",,,"Large Language Models, Simulation Platform, Unreal Engine, Embodied AI, Interactive Environments, Benchmarking, Agent-Environment Interactions, Procedural Generation, AI and Gaming","VirtualEnv is a next-generation simulation platform built on Unreal Engine 5 for benchmarking large language models in embodied and interactive scenarios, supporting rich agent-environment interactions and game-inspired mechanics.",3.05,Phi-4,Apple M1 (Metal)
2601.07556v1_Backpropagation-Free Test-Time Adaptation for Ligh.pdf,Backpropagation-Free Test-Time Adaptation for Lightweight EEG-Based Brain-Computer Interfaces,"Siyang Li, Jiayi Ouyang, Zhenyao Cui, Ziwei Wang, Tianwang Jia, Feng Wan, Dongrui Wu",,,"Brain-computer interface, domain adaptation, electroencephalogram, test-time adaptation, transfer learning","This paper proposes a Backpropagation-Free Transformations (BFT) approach for EEG decoding that mitigates distribution shifts without backpropagation, enhancing robustness and efficiency for lightweight BCIs.",3.09,Phi-4,Apple M1 (Metal)
2601.07565v1_A Unified Framework for Emotion Recognition and Se.pdf,A Unified Framework for Emotion Recognition and Sentiment Analysis via Expert-Guided Multimodal Fusion with Large Language Models,"Jiaqi Qiao, Xiujuan Xu, Xinran Li, Yu Liu",,,"emotion recognition, large language models, multimodal sentiment analysis, affective computing","This paper presents a unified framework combining expert-guided multimodal fusion with large language models for emotion recognition and sentiment analysis, demonstrating improvements over state-of-the-art methods.",2.98,Phi-4,Apple M1 (Metal)
2601.07568v1_d3LLM Ultra-Fast Diffusion LLM using Pseudo-Trajec.pdf,d3LLM: Ultra-Fast dLLM using Pseudo-Trajectory Distillation,"Yu-Yang Qian, Junda Su, Lanxiang Hu, Peiyuan Zhang, Zhijie Deng, Peng Zhao, Hao Zhang",,,"Diffusion Large Language Models, Parallel Decoding, Random-Order Generation, Pseudo-Trajectory Distillation, Entropy-Based Multi-Block Decoding, KV-Cache Refresh Mechanism, Accuracy Under Parallelism","The paper introduces d3LLM, a diffusion large language model that balances accuracy and parallelism using pseudo-trajectory distillation and entropy-based multi-block decoding, achieving significant speedup over existing models.",3.12,Phi-4,Apple M1 (Metal)
2601.07573v1_A Model of Artificial Jagged Intelligence.pdf,A Model of Artificial Jagged Intelligence,Joshua S. Gans,,2601.07573v1,"generative AI, adoption, calibration, learning, knowledge density, scaling","This paper develops an economic model of Artificial Jagged Intelligence (AJI), addressing adoption as an information problem, and explores the implications of local reliability, user mastery, and scaling on AI performance.",3.32,Phi-4,Apple M1 (Metal)
2601.07577v1_Beyond Entangled Planning Task-Decoupled Planning .pdf,Beyond Entangled Planning: Task-Decoupled Planning for Long-Horizon Agents,"Yunfan Li, Bingbing Xu, Xueyun Tian, Xiucheng Xu, Huawei Shen",,,"large language models, planning, long-horizon tasks, task decoupling, directed acyclic graph, sub-goals, task execution, error propagation, replanning","This paper introduces Task-Decoupled Planning (TDP), a framework that improves planning for long-horizon tasks by decomposing tasks into sub-goals, reducing cognitive load and error propagation, and enhancing robustness and efficiency.",3.16,Phi-4,Apple M1 (Metal)
2601.07580v1_Large Language Models for Physics Instrument Desig.pdf,Large Language Models for Physics Instrument Design,"Sara Zoccheddu, Shah Rukh Qasim, Patrick Owen, Nicola Serra",,,"Large Language Models, Physics Instrument Design, Reinforcement Learning, Optimization, Detector Design, AI in Design","The paper explores the use of large language models (LLMs) for physics instrument design, comparing their performance to reinforcement learning (RL) and proposing hybrid design workflows.",2.86,Phi-4,Apple M1 (Metal)
2601.07582v2_ES-Mem Event Segmentation-Based Memory for Long-Te.pdf,ES-Mem: Event Segmentation-Based Memory for Long-Term Dialogue Agents,"Huhai Zou, Tianhao Sun, Chuanjiang He, Yu Tian, Zhenyang Li, Li Jin, Nayu Liu, Jiang Zhong, Kaiwen Wei",,,"memory mechanisms, dialogue agents, event segmentation, hierarchical memory architecture, semantic integrity, discourse structure",ES-Mem addresses limitations in dialogue agent memory by using event segmentation to create semantically coherent events and a hierarchical memory architecture for precise context localization.,3.06,Phi-4,Apple M1 (Metal)
2601.07597v1_Pheromone-Focused Ant Colony Optimization algorith.pdf,Pheromone-Focused Ant Colony Optimization algorithm for path planning,"Yi Liu, Hongda Zhang, Zhongxue Gan, Yuning Chen, Ziqing Zhou, Chunlei Meng, Chun Ouyang",,,"Ant Colony Optimization, Path Planning, Pheromone-Focused, Swarm Intelligence, Convergence, Optimization","This paper proposes the Pheromone-Focused Ant Colony Optimization (PFACO) algorithm, which enhances traditional ACO methods by concentrating initial pheromone distribution, reinforcing promising solutions, and penalizing redundant path turns to improve convergence speed and solution quality.",3.23,Phi-4,Apple M1 (Metal)
2601.07606v1_Proof of Time A Benchmark for Evaluating Scientifi.pdf,Proof of Time: A Benchmark for Evaluating Scientific Idea Judgments,"Bingyang Ye, Shan Chen, Jingxuan Tu, Chen Liu, Zidi Xiong, Samuel Schmidgall, Danielle S. Bitterman",,,"large language models, scientific idea evaluation, benchmarking framework, peer-review awards, agent-based research, scientific idea judgment","Introduces Proof of Time (PoT), a semi-verifiable benchmarking framework that links scientific idea judgments to observable downstream signals, enabling scalable evaluation of models' forecasts against future outcomes.",3.09,Phi-4,Apple M1 (Metal)
2601.07611v1_DIAGPaper Diagnosing Valid and Specific Weaknesses.pdf,DIAGPaper: Diagnosing Valid and Specific Weaknesses in Scientific Papers via Multi-Agent Reasoning,"Zhuoyang Zou, Abolfazl Ansari, Delvin Ce Zhang, Dongwon Lee, Wenpeng Yin",,,"multi-agent systems, paper weakness identification, AI-assisted reviewing, peer-review process, reviewer bias, author rebuttals","DIAGPaper is a novel multi-agent framework that addresses limitations in existing paper weakness identification systems by simulating human-defined review criteria, engaging in structured debates for validation, and prioritizing weaknesses based on severity.",3.08,Phi-4,Apple M1 (Metal)
2601.07618v1_Neural Architecture for Fast and Reliable Coagulat.pdf,Neural Architecture for Fast and Reliable Coagulation Assessment in Clinical Settings: Leveraging Thromboelastography,"Yulu Wang, Ziqian Zeng, Jianjun Wu, Zhifeng Tang",,,"Thromboelastography, coagulation monitoring, medical AI, deep learning, dynamic changes, data scarcity, real-time prediction","This paper introduces a new algorithm, Physiological State Reconstruction (PSR), designed to improve real-time coagulation assessment using Thromboelastography by addressing challenges of small data sets and patient variability, achieving high prediction accuracy and reduced inference time.",3.08,Phi-4,Apple M1 (Metal)
