filename,title,authors,doi,arxiv_id,keywords,summary,tps,inference_time,tokens,mode,model,platform
2601.07958v1_LJ-Spoof A Generatively Varied Corpus for Audio An.pdf,LJ-SPOOF: A GENERATIVELY VARIED CORPUS FOR AUDIO ANTI-SPOOFING AND,SYNTHESIS SOURCE TRACING,None,arXiv:2601.07958v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.07964v1_Executable Ontologies in Game Development From Alg.pdf,1,Executable Ontologies in Game Development:,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.07965v1_When Models Know When They Do Not Know Calibration.pdf,Preprint.,WHEN MODELS KNOW WHEN THEY DO NOT KNOW,None,arXiv:2601.07965v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.07969v1_Tuberculosis Screening from Cough Audio Baseline M.pdf,TUBERCULOSIS SCREENING FROM COUGH AUDIO:,"BASELINE MODELS, CLINICAL VARIABLES, AND UNCERTAINTY",None,arXiv:2601.07969v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.07973v1_Cultural Compass A Framework for Organizing Societ.pdf,Cultural Compass: A Framework for Organizing Societal Norms to Detect,Violations in Human-AI Conversations,None,arXiv:2601.07973v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.07988v1_From Word Sequences to Behavioral Sequences Adapti.pdf,From Word Sequences to Behavioral Sequences: Adapting Modeling and,Evaluation Paradigms for Longitudinal NLP,None,arXiv:2601.07988v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.07994v2_DYCP Dynamic Context Pruning for Long-Form Dialogu.pdf,DYCP: Dynamic Context Pruning for Long-Form Dialogue with LLMs,Nayoung Choi,None,arXiv:2601.07994v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08000v1_Reasoning over Precedents Alongside Statutes Case-.pdf,Reasoning over Precedents Alongside Statutes:,Case-Augmented Deliberative Alignment for LLM Safety,None,arXiv:2601.08000v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08003v1_LLM Review Enhancing Creative Writing via Blind Pe.pdf,LLM Review: Enhancing Creative Writing via Blind Peer Review Feedback,Weiyue Li*,None,arXiv:2601.08003v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08005v1_Internal Deployment Gaps in AI Regulation.pdf,Internal Deployment Gaps in AI Regulation,"JOE KWON∗and STEPHEN CASPER, MIT CSAIL, USA",None,arXiv:2601.08005v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08011v1_TP-Blend Textual-Prompt Attention Pairing for Prec.pdf,Published in Transactions on Machine Learning Research (10/2025),TP-Blend:,None,arXiv:2601.08011v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08017v1_Representations of Text and Images Align From Laye.pdf,Representations of Text and Images Align From Layer One,Evˇzen Wybitul 1 Javier Rando 1 Florian Tram`er 1 Stanislav Fort 2,None,arXiv:2601.08017v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08026v2_FigEx2 Visual-Conditioned Panel Detection and Capt.pdf,FigEx2: Visual-Conditioned Panel Detection and Captioning for Scientific,Compound Figures,None,arXiv:2601.08026v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08043v1_The Role of Noisy Data in Improving CNN Robustness.pdf,The Role of Noisy Data in Improving CNN Robustness for,Image Classification,None,arXiv:2601.08043v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08049v1_Integrating Attendance Tracking and Emotion Detect.pdf,1,Integrating Attendance Tracking and Emotion Detection for,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08052v1_Forecast Aware Deep Reinforcement Learning for Eff.pdf,Forecast Aware Deep Reinforcement Learning for,Efficient Electricity Load Scheduling in Dairy Farms,None,arXiv:2601.08052v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08058v1_Reasoning Beyond Chain-of-Thought A Latent Computa.pdf,Reasoning Beyond Chain-of-Thought: A Latent Computational Mode in,Large Language Models,None,arXiv:2601.08058v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08065v1_A New Strategy for Verifying Reach-Avoid Specifica.pdf,A New Strategy for Verifying Reach-Avoid,Specifications in Neural Feedback Systems,None,arXiv:2601.08065v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08070v1_Semantic Gravity Wells Why Negative Constraints Ba.pdf,Semantic Gravity Wells: Why Negative Constraints Backfire,Shailesh Rana,None,arXiv:2601.08070v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08079v1_MemoBrain Executive Memory as an Agentic Brain for.pdf,MemoBrain: Executive Memory as an Agentic Brain for Reasoning,"Hongjin Qian1, Zhao Cao2, Zheng Liu1*",None,arXiv:2601.08079v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08089v1_Q-realign Piggybacking Realignment on Quantization.pdf,Q-realign: Piggybacking Realignment on Quantization for Safe and,Efficient LLM Deployment,None,arXiv:2601.08089v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08094v1_Local-Global Feature Fusion for Subject-Independen.pdf,Local-Global Feature Fusion for,Subject-Independent EEG Emotion Recognition,None,arXiv:2601.08094v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08104v1_High-Fidelity Modeling of Stochastic Chemical Dyna.pdf,HIGH-FIDELITY MODELING OF STOCHASTIC CHEMICAL,DYNAMICS ON COMPLEX MANIFOLDS: A MULTI-SCALE,None,arXiv:2601.08104v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08107v1_STO-RL Offline RL under Sparse Rewards via LLM-Gui.pdf,STO-RL: Offline RL under Sparse Rewards via LLM-Guided,Subgoal Temporal Order,10.1145/nnnnnnn.nnnnnnn,arXiv:2601.08107v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08108v1_Debiasing Large Language Models via Adaptive Causa.pdf,Debiasing Large Language Models via Adaptive Causal Prompting with,Sketch-of-Thought,None,arXiv:2601.08108v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08109v1_CSQL Mapping Documents into Causal Databases.pdf,Csql: Mapping Documents into Causal Databases ∗,A Preprint,None,arXiv:2601.08109v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08118v1_MirrorBench An Extensible Framework to Evaluate Us.pdf,MIRRORBENCH: AN EXTENSIBLE FRAMEWORK TO EVALUATE USER-PROXY,AGENTS FOR HUMAN-LIKENESS,None,arXiv:2601.08118v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08125v1_How vehicles change lanes after encountering crash.pdf,1,How vehicles change lanes after encountering crashes: Empirical,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08127v1_PathoGen Diffusion-Based Synthesis of Realistic Le.pdf,PathoGen: Diffusion-Based Synthesis of Realistic Lesions in,Histopathology Images,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08128v1_Embedded AI Companion System on Edge Devices.pdf,Embedded AI Companion System on Edge Devices,"Rahul Gupta∗1 and Stephen Hsu1,2",None,arXiv:2601.08128v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08133v1_How Do Optical Flow and Textual Prompts Collaborat.pdf,How Do Optical Flow and Textual Prompts Collaborate to Assist in Audio-Visual,Semantic Segmentation?,None,arXiv:2601.08133v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08139v1_Subspace Alignment for Vision-Language Model Test-.pdf,Subspace Alignment for Vision-Language Model Test-time Adaptation,"Zhichen Zeng1, Wenxuan Bao1, Xiao Lin1, Ruizhong Qiu1, Tianxin Wei1, Xuying Ning1,",None,arXiv:2601.08139v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08141v1_Qalb Largest State-of-the-Art Urdu Large Language .pdf,Qalb: Largest State-of-the-Art Urdu Large,Language Model for 230M Speakers with,None,arXiv:2601.08141v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08146v2_Mechanisms are Transferable Data-Efficient Low-Res.pdf,Mechanisms are Transferable: Data-Efficient Low-Resource Adaptation,via Circuit-Targeted Supervised Fine-Tuning,None,arXiv:2601.08146v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08148v1_Enriching Semantic Profiles into Knowledge Graph f.pdf,Enriching Semantic Profiles into Knowledge Graph for,Recommender Systems Using Large Language Models,10.1145/3770854.3780324,arXiv:2601.08148v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08149v1_Dynamic Graph Structure Learning via Resistance Cu.pdf,Highlights,Dynamic Graph Structure Learning via Resistance Curvature Flow,None,arXiv:2601.08149v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08156v1_Project Synapse A Hierarchical Multi-Agent Framewo.pdf,Project Synapse: A Hierarchical,Multi-Agent Framework with Hybrid,None,arXiv:2601.08156v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08160v1_SwiftMem Fast Agentic Memory via Query-aware Index.pdf,SwiftMem: Fast Agentic Memory via Query-aware Indexing,Anxin Tian 1 Yiming Li 1 Xing Li 1 Hui-Ling Zhen 1 Lei Chen 1 Xianzhi Yu 1 Zhenhua Dong 1,None,arXiv:2601.08160v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08166v1_ZeroDVFS Zero-Shot LLM-Guided Core and Frequency A.pdf,ZeroDVFS: Zero-Shot LLM-Guided Core and Frequency,Allocation for Embedded Platforms,None,arXiv:2601.08166v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08173v1_The Agents First Day Benchmarking Learning Explora.pdf,"The Agent’s First Day: Benchmarking Learning, Exploration, and",Scheduling in the Workplace Scenarios,None,arXiv:2601.08173v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08176v1_Prompt-Based Clarity Evaluation and Topic Detectio.pdf,Prompt-Based Clarity Evaluation and Topic,Detection in Political Question Answering,None,arXiv:2601.08176v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08179v1_Instruction-Driven 3D Facial Expression Generation.pdf,JOURNAL OF LATEX CLASS,1,None,arXiv:2601.08179v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08183v2_GI-Bench A Panoramic Benchmark Revealing the Knowl.pdf,GI-Bench: A Panoramic Benchmark Revealing the Knowledge-Experience Dissociation,of Multimodal Large Language Models in Gastrointestinal Endoscopy Against Clinical,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08185v1_Autonomous Materials Exploration by Integrating Au.pdf,Autonomous Materials Exploration by Integrating Automated Phase Identification,and AI-Assisted Human Reasoning,None,arXiv:2601.08185v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08187v2_Improving LLM Reasoning with Homophily-aware Struc.pdf,IMPROVING LLM REASONING WITH HOMOPHILY-AWARE,STRUCTURAL AND SEMANTIC TEXT-ATTRIBUTED GRAPH,None,arXiv:2601.08187v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08189v2_ForgetMark Stealthy Fingerprint Embedding via Targ.pdf,FORGETMARK: STEALTHY FINGERPRINT EMBEDDING VIA TARGETED UNLEARNING,IN LANGUAGE MODELS,None,arXiv:2601.08189v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08196v1_Evaluating Implicit Regulatory Compliance in LLM T.pdf,Evaluating Implicit Regulatory Compliance in LLM Tool Invocation via,Logic-Guided Synthesis,None,arXiv:2601.08196v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08211v1_Adapting Rules of Official International Mahjong f.pdf,Adapting Rules of Official International Mahjong,for Online Players,None,arXiv:2601.08211v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08223v2_DNF Dual-Layer Nested Fingerprinting for Large Lan.pdf,DNF: DUAL-LAYER NESTED FINGERPRINTING FOR LARGE LANGUAGE MODEL,INTELLECTUAL PROPERTY PROTECTION,None,arXiv:2601.08223v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08224v1_An Axiomatic Approach to General Intelligence SANC.pdf,An Axiomatic Approach to General Intelligence:,SANC(E3),None,arXiv:2601.08224v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08226v1_Knowledge-based learning in Text-RAG and Image-RAG.pdf,Knowledge-based learning in Text-RAG and Image-RAG,Alexander Shim,None,arXiv:2601.08226v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08230v1_GADPN Graph Adaptive Denoising and Perturbation Ne.pdf,1,GADPN: Graph Adaptive Denoising and Perturbation Networks via,None,arXiv:2601.08230v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08235v2_MPCI-Bench A Benchmark for Multimodal Pairwise Con.pdf,MPCI-Bench: A Benchmark for Multimodal Pairwise Contextual Integrity,Evaluation of Language Model Agents,None,arXiv:2601.08235v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08237v1_The End of Reward Engineering How LLMs Are Redefin.pdf,The End of Reward Engineering: How LLMs Are,Redefining Multi-Agent Coordination,None,arXiv:2601.08237v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08251v1_Hyperbolic Heterogeneous Graph Transformer.pdf,Hyperbolic Heterogeneous Graph Transformer,"Jongmin Park1,∗, Seunghoon Han1,∗, Hyewon Lee1,Won-Yong Shin2, Sungsu Lim1,†",None,arXiv:2601.08251v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08254v1_Large Artificial Intelligence Model Guided Deep Re.pdf,Large Artificial Intelligence Model–Guided Deep Reinforcement Learning for,Resource Allocation in Non-Terrestrial Networks,None,arXiv:2601.08254v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08257v2_On Evaluation of Unsupervised Feature Selection fo.pdf,On Evaluation of Unsupervised Feature Selection for,Pattern Classification,None,arXiv:2601.08257v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08258v1_T3 Benchmarking Sycophancy and Skepticism in Causa.pdf,T3: Benchmarking Sycophancy and Skepticism in Causal Judgment,Edward Y. Chang,None,arXiv:2601.08258v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08262v1_VGG Induced Deep Hand Sign Language Detection.pdf,VGG Induced Deep Hand Sign Language Detection,"Subham Sharmaa, Sharmila Subudhia,b,∗",None,arXiv:2601.08262v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08271v1_Sparsity Is Necessary Polynomial-Time Stability fo.pdf,Sparsity Is Necessary: Polynomial-Time Stability for Agentic,LLMs in Large Action Spaces,None,arXiv:2601.08271v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08273v1_HIPPO Accelerating Video Large Language Models Inf.pdf,HIPPO: Accelerating Video Large Language Models Inference via,Holistic-aware Parallel Speculative Decoding,None,arXiv:2601.08273v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08276v1_ToolACE-MCP Generalizing History-Aware Routing fro.pdf,ToolACE-MCP: Generalizing History-Aware Routing from MCP Tools to,the Agent Web,None,arXiv:2601.08276v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08280v1_Greedy Is Enough Sparse Action Discovery in Agenti.pdf,Greedy Is Enough: Sparse Action Discovery in Agentic LLMs,Angshul Majumdar,None,arXiv:2601.08280v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08288v1_OpenMic A Multi-Agent-Based Stand-Up Comedy Genera.pdf,OpenMic: A Multi-Agent-Based Stand-Up Comedy Generation System,Yuyang Wu 1 Hanzhong Cao 1 Jianhao Chen 1 Yufei Li 1,None,arXiv:2601.08288v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08297v1_Demystifying the Slash Pattern in Attention The Ro.pdf,Demystifying the Slash Pattern in Attention: The Role of RoPE,"Yuan Cheng1,∗",None,arXiv:2601.08297v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08302v1_Enhancing Sentiment Classification and Irony Detec.pdf,Enhancing Sentiment Classification and Irony Detection in Large Language Models,through Advanced Prompt Engineering Techniques,None,arXiv:2601.08302v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08310v1_ORBIT On-policy Exploration-Exploitation for Contr.pdf,"January 14, 2026",ORBIT: On-policy Exploration-Exploitation,None,arXiv:2601.08310v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08311v1_Enhancing Image Quality Assessment Ability of LMMs.pdf,Enhancing Image Quality Assessment Ability of,LMMs via Retrieval-Augmented Generation,None,arXiv:2601.08311v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08323v1_AtomMem  Learnable Dynamic Agentic Memory with Ato.pdf,AtomMem : Learnable Dynamic Agentic Memory,with Atomic Memory Operation,None,arXiv:2601.08323v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08327v1_Safe Heterogeneous Multi-Agent RL with Communicati.pdf,Safe Heterogeneous Multi-Agent RL with,Communication Regularization for,None,arXiv:2601.08327v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08332v1_IGAN A New Inception-based Model for Stable and Hi.pdf,1,IGAN: A New Inception-based Model for Stable,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08333v1_Semantic Laundering in AI Agent Architectures Why .pdf,Semantic Laundering in AI Agent Architectures:,Why Tool Boundaries Do Not Confer Epistemic,None,arXiv:2601.08333v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08360v1_Scalable Sequential Recommendation under Latency a.pdf,Scalable Sequential Recommendation under,Latency and Memory Constraints,None,arXiv:2601.08360v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08371v1_Geo-NVS-w Geometry-Aware Novel View Synthesis In-t.pdf,Geo-NVS-w: Geometry-Aware Novel View Synthesis In-the-Wild,with an SDF Renderer,None,arXiv:2601.08371v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08379v1_Training-Free Distribution Adaptation for Diffusio.pdf,Training-Free Distribution Adaptation for Diffusion,Models via Maximum Mean Discrepancy Guidance,None,arXiv:2601.08379v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08380v1_Thematic Working Group 5 -- Artificial Intelligenc.pdf,EDUsummIT 2025 - eBook,Thematic Working Group 5 - Artificial,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08382v2_A Qualitative Model to Reason about Object Rotatio.pdf,A Qualitative Model to Reason about Object Rotations – applied to solve the Cube,Comparison Test,None,arXiv:2601.08382v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08383v1_Deconstructing Pre-training Knowledge Attribution .pdf,Deconstructing Pre-training: Knowledge Attribution Analysis in MoE and Dense,Models,None,arXiv:2601.08383v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08388v1_Creativity in AI as Emergence from Domain-Limited .pdf,Creativity in AI as Emergence from,Domain-Limited Generative Models,None,arXiv:2601.08388v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08393v1_Controlled LLM Training on Spectral Sphere.pdf,Controlled LLM Training on Spectral Sphere,Tian Xie1 *,None,arXiv:2601.08393v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08401v1_An Explainable Two Stage Deep Learning Framework f.pdf,An Explainable Two-Stage Deep Learning,Framework for Pericoronitis Assessment in,None,arXiv:2601.08401v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08402v1_PATS Personality-Aware Teaching Strategies with La.pdf,PATS: Personality-Aware Teaching Strategies,with Large Language Model Tutors,None,arXiv:2601.08402v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08403v1_Owen-Shapley Policy Optimization OSPO A Principled.pdf,Owen-Shapley Policy Optimization (OSPO): A Principled RL Algorithm for,Generative Search LLMs,None,arXiv:2601.08403v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08406v1_WebTrap Park An Automated Platform for Systematic .pdf,WebTrap Park: An Automated Platform for Systematic Security Evaluation of,Web Agents,None,arXiv:2601.08406v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08412v1_Hybrid Distillation with CoT Guidance for Edge-Dro.pdf,1,Hybrid Distillation with CoT Guidance for Edge-Drone Control Code,None,None,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08415v2_Regulatory gray areas of LLM Terms.pdf,Regulatory gray areas of LLM Terms,Brittany I. Davidson,None,arXiv:2601.08415v2,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08418v1_Taxon Hierarchical Tax Code Prediction with Semant.pdf,Taxon: Hierarchical Tax Code Prediction,with Semantically Aligned LLM Expert Guidance,None,arXiv:2601.08418v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08430v1_RubricHub A Comprehensive and Highly Discriminativ.pdf,RubricHub: A Comprehensive and Highly Discriminative Rubric Dataset,via Automated Coarse-to-Fine Generation,None,arXiv:2601.08430v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08434v3_Large Multimodal Models for Embodied Intelligent D.pdf,1,Large Multimodal Models for Embodied Intelligent,None,arXiv:2601.08434v3,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08441v1_YaPO Learnable Sparse Activation Steering Vectors .pdf,YaPO: Learnable Sparse Activation Steering Vectors for Domain,Adaptation,None,arXiv:2601.08441v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08444v1_Beyond Linearization Attributed Table Graphs for T.pdf,Beyond Linearization: Attributed Table Graphs for Table Reasoning,"Yuxiang Wang1, Junhao Gan1, Shengxiang Gao1, Shenghao Ye2, Zhengyi Yang3, Jianzhong Qi1",None,arXiv:2601.08444v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08448v1_Divide and Conquer Static-Dynamic Collaboration fo.pdf,Divide and Conquer: Static-Dynamic Collaboration for Few-Shot,Class-Incremental Learning,10.1145/3731715.3733310,arXiv:2601.08448v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
2601.08450v1_Decoding Order Matters in Autoregressive Speech Sy.pdf,DECODING ORDER MATTERS IN AUTOREGRESSIVE SPEECH SYNTHESIS,"Minghui Zhao, Anton Ragni",None,arXiv:2601.08450v1,None,None,0.0,0.0,0,baseline,REGEX_SOTA,CPU
